portal_id	gwas_source_category	legacy_phenotype_id	phenotype_name	legacy_trait_group	trait_group	trait_type	pigean_id
PORTAL:0000233	portal	imitral_regurgitation	BSA-indexed mitral valve regurgitation volume	CARDIOVASCULAR	cardiovascular	phenotype	
PORTAL:0000234	portal	netLVSV	Net left ventricular stroke volume	CARDIOVASCULAR	cardiovascular	phenotype	
PORTAL:0000235	portal	niHF	Non-ischemic heart failure	CARDIOVASCULAR	cardiovascular	phenotype	
PORTAL:0000236	portal	niHFpEF	Non-ischemic heart failure with preserved ejection fraction	CARDIOVASCULAR	cardiovascular	phenotype	
PORTAL:0000237	portal	niHFrEF	Non-ischemic heart failure with reduced ejection fraction	CARDIOVASCULAR	cardiovascular	phenotype	
PORTAL:0000238	portal	tLVSV	Total left ventricular stroke volume	CARDIOVASCULAR	cardiovascular	phenotype	
PORTAL:0000239	portal	BG_PVS	Extensive basal ganglia perivascular space burden	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	phenotype	
PORTAL:0000240	portal	BMB_any_noexclusions	Brain microbleeds, any	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	phenotype	
PORTAL:0000241	portal	BMB_any_withexclusions	Brain microbleeds, any, excluding dementia and stroke cases	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	phenotype	
PORTAL:0000242	portal	BMB_mixed_or_strictlydeep_noexclusions	Brain microbleeds, mixed or strictly deep	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	composite	
PORTAL:0000243	portal	BMB_mixed_or_strictlydeep_withexclusions	Brain microbleeds, mixed or strictly deep, excluding dementia and stroke cases	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	composite	
PORTAL:0000244	portal	BMB_strictlylobar_noexclusions	Brain microbleeds, strictly lobar	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	phenotype	
PORTAL:0000245	portal	BMB_strictlylobar_withexclusions	Brain microbleeds, strictly lobar, excluding dementia and stroke cases	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	phenotype	
PORTAL:0000246	portal	FAinCSVD	Fractional anisotropy in cerebral small vessel disease	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	stratified	
PORTAL:0000247	portal	HIP_PVS	Extensive hippocampal perivascular space burden	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	phenotype	
PORTAL:0000248	portal	MDinCSVD	Mean diffusivity in cerebral small vessel disease	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	stratified	
PORTAL:0000249	portal	WMH	Cerebral white matter hyperintensity volume	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	phenotype	
PORTAL:0000250	portal	WMHinCSVD	White matter hyperintensities in cerebral small vessel disease	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	stratified	
PORTAL:0000251	portal	WM_PVS	Extensive white matter perivascular space burden	CEREBROVASCULAR_MRI_TRAITS	cardiovascular	phenotype	
PORTAL:0000252	portal	CogPerformance	Cognitive performance	COGNITIVE	neurological	phenotype	
PORTAL:0000253	portal	Intelligence	Intelligence	COGNITIVE	neurological	phenotype	
PORTAL:0000254	portal	MemPerformance	Memory performance	COGNITIVE	neurological	phenotype	
PORTAL:0000255	portal	SubjectiveWellbeing	Subjective well-being	COGNITIVE	neurological	phenotype	
PORTAL:0000256	portal	VerbNumReasoning	Verbal-numerical reasoning	COGNITIVE	neurological	phenotype	
PORTAL:0000257	portal	C19vAll	COVID-19 vs population	COVID-19	infectious	phenotype	
PORTAL:0000258	portal	C19vNeg	COVID-19 vs no COVID-19	COVID-19	infectious	phenotype	
PORTAL:0000259	portal	HospC19vAll	Hospitalized COVID-19 vs population	COVID-19	infectious	phenotype	
PORTAL:0000260	portal	HospC19vAllandMild	Hospitalized COVID-19 vs population and mild COVID-19 cases	COVID-19	infectious	phenotype	
PORTAL:0000261	portal	HospvNonHospC19	Hospitalized vs non-hospitalized COVID-19	COVID-19	infectious	phenotype	
PORTAL:0000262	portal	PredC19vPredNoC19	Predicted COVID-19 vs predicted COVID-19 negative	COVID-19	infectious	phenotype	
PORTAL:0000263	portal	SevereC19vAll	Very severe respiratory confirmed COVID-19 vs population	COVID-19	infectious	phenotype	
PORTAL:0000264	portal	SevereC19vAllandMild	Very severe COVID-19 vs population and mild COVID-19 cases	COVID-19	infectious	phenotype	
PORTAL:0000265	portal	SeverevNonHospC19	Very severe respiratory confirmed vs non-hospitalized COVID-19	COVID-19	infectious	phenotype	
PORTAL:0000266	portal	AlbInT2D	Albuminuria in type 2 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000267	portal	AnyCVDinT2D	Cardiovascular disease in type 2 diabetes (T2D)	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000268	portal	CADinT1D	Coronary artery disease in type 1 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000269	portal	CADinT2D	Coronary artery disease in type 2 diabetes (CAD in T2D)	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000270	portal	CKD_DNinT2D	Chronic kidney disease (CKD) and diabetic nephropathy in type 2 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000271	portal	CKDinT2D	Chronic kidney disease (CKD) in type 2 diabetes (T2D)	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000272	portal	CVDinT2D	Coronary heart disease or stroke or peripheral vascular disease in type 2 diabetes (T2D)	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000273	portal	ClaudicationinT2D	Claudication in type 2 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000274	portal	DME	Diabetic macular edema	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000275	portal	DRvNoDR	Diabetic retinopathy (DR) vs no DR	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000276	portal	DRvNoDRwDoD	Diabetic retinopathy (DR) vs no DR acct DoD-GC	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000277	portal	DiabeticNephro	Diabetic nephropathy	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000278	portal	DiabeticRetino	Diabetic retinopathy	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000279	portal	ESRDinT2D	End-stage renal disease in type 2 diabetes (ESRD in T2D)	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000280	portal	HypertensioninT2D	Hypertension in type 2 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000281	portal	MIinT2D	Myocardial infarction in type 2 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000282	portal	MacroInT2D	Macroalbuminuria in type 2 diabetes (T2D)	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000283	portal	MicroInT2D	Microalbuminuria in type 2 diabetes (T2D)	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000284	portal	NAFLDinT2D	NAFLD in type 2 diabetes (T2D)	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000285	portal	NPDRvNoDR	Non-proliferative diabetic retinopathy vs no DR	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000286	portal	NPDRvNoDRwDoD	Non-proliferative diabetic retinopathy vs no DR acct DoD-GC	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000287	portal	NeuropathyinT2D	Neuropathy in type 2 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000288	portal	PDRvNoDR	Proliferative diabetic retinopathy vs no DR	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000289	portal	PDRvNoDRwDoD	Proliferative diabetic retinopathy vs no DR acct DoD-GC	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000290	portal	PDRvNoPDR	Proliferative diabetic retinopathy (PDR) vs no PDR	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000291	portal	PDRvNoPDRwDoD	Proliferative diabetic retinopathy (PDR) vs no PDR acct DoD-GC	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000292	portal	PVDinT2D	Peripheral vascular disease in type 2 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000293	portal	PolyneuropathyDM	Polyneuropathy in diabetes	DIABETIC_COMPLICATIONS	metabolic	phenotype	
PORTAL:0000294	portal	StrokeinT2D	Stroke in type 2 diabetes	DIABETIC_COMPLICATIONS	metabolic	stratified	
PORTAL:0000295	portal	BarretsEsophagus	Barrett's esophagus	DIGESTIVE	digestive	phenotype	
PORTAL:0000296	portal	DiverticularDisease	Diverticular disease	DIGESTIVE	digestive	disease	
PORTAL:0000297	portal	DiverticularDiseaseAgeO	Diverticular disease age of onset	DIGESTIVE	digestive	disease	
PORTAL:0000298	portal	GERD	Gastroesophageal reflux disease (GERD)	DIGESTIVE	digestive	disease	
PORTAL:0000299	portal	Hemorrhoids	Hemorrhoids	DIGESTIVE	digestive	phenotype	
PORTAL:0000300	portal	IBS	Irritable bowel syndrome (IBS)	DIGESTIVE	digestive	disease	
PORTAL:0000301	portal	Meconium_ileus_inCF	Meconium ileus in cystic fibrosis	DIGESTIVE	digestive	stratified	
PORTAL:0000302	portal	PepticUlcers	Peptic ulcers	DIGESTIVE	digestive	phenotype	
PORTAL:0000303	portal	StoolFreq	Stool frequency	DIGESTIVE	digestive	phenotype	
PORTAL:0000304	portal	LongQT	Long QT syndrome	ECG_TRAITS	cardiovascular	disease	
PORTAL:0000305	portal	PRI	PR interval	ECG_TRAITS	cardiovascular	phenotype	
PORTAL:0000306	portal	Pwave_duration	P-wave duration	ECG_TRAITS	cardiovascular	phenotype	
PORTAL:0000307	portal	QRS	QRS interval	ECG_TRAITS	cardiovascular	phenotype	
PORTAL:0000308	portal	QTc	Corrected QT interval (QTc)	ECG_TRAITS	cardiovascular	phenotype	
PORTAL:0000309	portal	RRinterval	RR interval	ECG_TRAITS	cardiovascular	phenotype	
PORTAL:0000310	portal	BMI_GIANT	BMI	GIANT_PHENOTYPES	anthropometric	phenotype	
PORTAL:0000311	portal	HEIGHT_GIANT	HEIGHT	GIANT_PHENOTYPES	anthropometric	phenotype	
PORTAL:0000312	portal	WHRU_GIANT	WHRU	GIANT_PHENOTYPES	anthropometric	phenotype	
PORTAL:0000313	portal	WHRU_female_GIANT	WHRU (females)	GIANT_PHENOTYPES	anthropometric	phenotype	
PORTAL:0000314	portal	WHRU_male_GIANT	WHRU (males)	GIANT_PHENOTYPES	anthropometric	phenotype	
PORTAL:0000315	portal	WHRadjBMI_GIANT	WHRadjBMI	GIANT_PHENOTYPES	anthropometric	adjusted	
PORTAL:0000316	portal	WHRadjBMI_female_GIANT	WHRadjBMI (females)	GIANT_PHENOTYPES	anthropometric	adjusted	
PORTAL:0000317	portal	WHRadjBMI_male_GIANT	WHRadjBMI (males)	GIANT_PHENOTYPES	anthropometric	adjusted	
PORTAL:0000318	portal	2hrCPEP	Two-hour (2hr) C-peptide	GLYCEMIC	metabolic	phenotype	
PORTAL:0000319	portal	2hrG	Two-hour (2hr) glucose	GLYCEMIC	metabolic	phenotype	
PORTAL:0000320	portal	2hrGadjBMI	Two-hour glucose adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000321	portal	2hrI	Two-hour (2hr) insulin	GLYCEMIC	metabolic	phenotype	
PORTAL:0000322	portal	AIR	Acute insulin response	GLYCEMIC	metabolic	phenotype	
PORTAL:0000323	portal	AIRadjBMInSI	Acute insulin response adj BMI-SI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000324	portal	AIRadjSI	Acute insulin response adj SI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000325	portal	AUCins	Area under the curve (AUC) for insulin	GLYCEMIC	metabolic	phenotype	
PORTAL:0000326	portal	AUCinsAUCgluc	AUCins over AUCgluc	GLYCEMIC	metabolic	phenotype	
PORTAL:0000327	portal	AcqHypoThyroid	Acquired hypothyroidism	GLYCEMIC	metabolic	phenotype	
PORTAL:0000328	portal	Adiponectin	Adiponectin	GLYCEMIC	metabolic	phenotype	
PORTAL:0000329	portal	AdiponectinadjBMI	Adiponectin adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000330	portal	AdrenalHyper	Adrenal hyperfunction	GLYCEMIC	metabolic	phenotype	
PORTAL:0000331	portal	AdrenalHypo	Adrenal hypofunction	GLYCEMIC	metabolic	phenotype	
PORTAL:0000332	portal	BIGTT-AIR	BIGTT acute insulin response	GLYCEMIC	metabolic	phenotype	
PORTAL:0000333	portal	BS	Random glucose	GLYCEMIC	metabolic	phenotype	
PORTAL:0000334	portal	BSadjFastingTime	Random glucose adj fasting time	GLYCEMIC	metabolic	adjusted	
PORTAL:0000335	portal	BSandFG	Random and fasting glucose	GLYCEMIC	metabolic	phenotype	
PORTAL:0000336	portal	CIR	Corrected insulin response (CIR)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000337	portal	CIRadjISI	Corrected insulin response adj Matsuda ISI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000338	portal	CPEP_FAST	Fasting C-peptide	GLYCEMIC	metabolic	phenotype	
PORTAL:0000339	portal	DI	Disposition index	GLYCEMIC	metabolic	phenotype	
PORTAL:0000340	portal	DIBIG	Disposition index calculated by BIGTT-AIR and BIGTT-S	GLYCEMIC	metabolic	phenotype	
PORTAL:0000341	portal	DI_Kadowaki_Matsuda	Disposition index calculated by modified insulinogenic and Matsuda insulin sensitivity indexes	GLYCEMIC	metabolic	phenotype	
PORTAL:0000342	portal	DIadjBMI	Disposition index adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000343	portal	FG	Fasting glucose	GLYCEMIC	metabolic	phenotype	
PORTAL:0000344	portal	FG_plus_diab	Fasting plasma glucose in subjects with and without diabetes	GLYCEMIC	metabolic	phenotype	
PORTAL:0000345	portal	FGadjBMI	Fasting glucose adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000346	portal	FGinterBMI	Fasting glucose-BMI interaction	GLYCEMIC	metabolic	phenotype	
PORTAL:0000347	portal	FGovertime	Fasting glucose change over time	GLYCEMIC	metabolic	phenotype	
PORTAL:0000348	portal	FI	Fasting insulin	GLYCEMIC	metabolic	phenotype	
PORTAL:0000349	portal	FIadjBMI	Fasting insulin adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000350	portal	FIinterBMI	Fasting insulin-BMI interaction	GLYCEMIC	metabolic	phenotype	
PORTAL:0000351	portal	FT3	Free triiodothyronine (FT3)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000352	portal	FT3overFT4	Free triiodothyronine to free thyroxine ratio	GLYCEMIC	metabolic	phenotype	
PORTAL:0000353	portal	FT4	Free thyroxine (FT4)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000354	portal	GluCorticoidDef	Glucocorticoid deficiency	GLYCEMIC	metabolic	phenotype	
PORTAL:0000355	portal	HBA1C	HbA1c	GLYCEMIC	metabolic	phenotype	
PORTAL:0000356	portal	HBA1CadjBMI	HbA1c adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000357	portal	HOMAB	HOMA-B	GLYCEMIC	metabolic	phenotype	
PORTAL:0000358	portal	HOMABadjBMI	HOMA-B adjusted for BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000359	portal	HOMAIR	HOMA-IR	GLYCEMIC	metabolic	phenotype	
PORTAL:0000360	portal	HOMAIRadjBMI	HOMA-IR adjusted for BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000361	portal	HyperParaThyroid	Hyperparathyroidism	GLYCEMIC	metabolic	phenotype	
PORTAL:0000362	portal	HyperThyroid	Hyperthyroidism	GLYCEMIC	metabolic	phenotype	
PORTAL:0000363	portal	Hyperaldosteronism	Hyperaldosteronism	GLYCEMIC	metabolic	phenotype	
PORTAL:0000364	portal	HypoThyroidNOS	Hypothyroidism, not otherwise specified	GLYCEMIC	metabolic	phenotype	
PORTAL:0000365	portal	IFC	Insulin fold change during OGTT	GLYCEMIC	metabolic	phenotype	
PORTAL:0000366	portal	IFCadjBMI	Insulin fold change during OGTT adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000367	portal	IGI	Insulinogenic index	GLYCEMIC	metabolic	phenotype	
PORTAL:0000368	portal	ISI	Matsuda insulin sensitivity index (ISI)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000369	portal	ISIadjAgeSex	Modified Stumvoll ISI adj age-sex	GLYCEMIC	metabolic	adjusted	
PORTAL:0000370	portal	ISIadjAgeSexBMI	Modified Stumvoll ISI adj age-sex-BMI	GLYCEMIC	metabolic	interaction	
PORTAL:0000371	portal	ISIadjBMIinterGenoBMI	Modified Stumvoll ISI adj genotype-BMI interaction	GLYCEMIC	metabolic	adjusted	
PORTAL:0000372	portal	ISR	Insulin secretion rate	GLYCEMIC	metabolic	phenotype	
PORTAL:0000373	portal	ISRadjBMI	Insulin secretion rate adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000374	portal	ISen	Insulin sensitivity	GLYCEMIC	metabolic	phenotype	
PORTAL:0000375	portal	ISenBMI	Insulin sensitivity adj BMI	GLYCEMIC	metabolic	phenotype	
PORTAL:0000376	portal	Incr30	Incremental insulin at 30 min OGTT	GLYCEMIC	metabolic	phenotype	
PORTAL:0000377	portal	Ins30	Insulin at 30 min OGTT	GLYCEMIC	metabolic	phenotype	
PORTAL:0000378	portal	Ins30adjBMI	Insulin at 30 min OGTT adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000379	portal	PEAK	Peak insulin response	GLYCEMIC	metabolic	phenotype	
PORTAL:0000380	portal	PEAKadjBMInSI	Peak insulin response adj BMI-SI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000381	portal	PEAKadjSI	Peak insulin response adj SI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000382	portal	PI	Fasting proinsulin	GLYCEMIC	metabolic	phenotype	
PORTAL:0000383	portal	PIadjBMI	Fasting proinsulin adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000384	portal	PancreasFat	Pancreas fat	GLYCEMIC	metabolic	phenotype	
PORTAL:0000385	portal	PancreasIron	Pancreas iron content	GLYCEMIC	metabolic	phenotype	
PORTAL:0000386	portal	Pancreas_volume	Pancreas volume	GLYCEMIC	metabolic	phenotype	
PORTAL:0000387	portal	PituitaryHyper	Pituitary hyperfunction	GLYCEMIC	metabolic	phenotype	
PORTAL:0000388	portal	PituitaryHypo	Pituitary hypofunction	GLYCEMIC	metabolic	phenotype	
PORTAL:0000389	portal	SecHypoThyroid	Secondary hypothyroidism	GLYCEMIC	metabolic	phenotype	
PORTAL:0000390	portal	SmokingFGint	Smoking-fasting glucose interaction	GLYCEMIC	metabolic	interaction	
PORTAL:0000391	portal	SmokingFGjoint	Smoking-fasting glucose interaction, joint 2-degree-of-freedom test	GLYCEMIC	metabolic	interaction	
PORTAL:0000392	portal	SmokingFGmain	Smoking-fasting glucose interaction, main effect model	GLYCEMIC	metabolic	interaction	
PORTAL:0000393	portal	SmokingT2Dint	Smoking-T2D interaction	GLYCEMIC	metabolic	interaction	
PORTAL:0000394	portal	SmokingT2Djoint	Smoking-T2D interaction, joint 2-degree-of-freedom test	GLYCEMIC	metabolic	interaction	
PORTAL:0000395	portal	SmokingT2Dmain	Smoking-T2D interaction, main effect model	GLYCEMIC	metabolic	interaction	
PORTAL:0000396	portal	Spleen_volume	Spleen volume	GLYCEMIC	metabolic	phenotype	
PORTAL:0000397	portal	Stumvoll	Stumvoll first-phase secretion	GLYCEMIC	metabolic	phenotype	
PORTAL:0000398	portal	T2D	Type 2 diabetes (T2D)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000399	portal	T2D_age-related	Mild age-related type 2 diabetes	GLYCEMIC	metabolic	phenotype	
PORTAL:0000400	portal	T2D_autoimmune	Severe autoimmune type 2 diabetes	GLYCEMIC	metabolic	phenotype	
PORTAL:0000401	portal	T2D_insulin-deficient	Severe insulin-deficient type 2 diabetes	GLYCEMIC	metabolic	phenotype	
PORTAL:0000402	portal	T2D_insulin-resistant	Severe insulin-resistant type 2 diabetes	GLYCEMIC	metabolic	phenotype	
PORTAL:0000403	portal	T2D_nopreg	Type 2 diabetes (with no history of pregnancy)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000404	portal	T2D_obesity-related	Mild obesity-related type 2 diabetes	GLYCEMIC	metabolic	phenotype	
PORTAL:0000405	portal	T2D_preg	Type 2 diabetes (with history of pregnancy)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000406	portal	T2DadjBMI	Type 2 diabetes (T2D) adj BMI	GLYCEMIC	metabolic	adjusted	
PORTAL:0000407	portal	T2DwKA	Type 2 diabetes with ketoacidosis	GLYCEMIC	metabolic	phenotype	
PORTAL:0000408	portal	T2DwNM	Type 2 diabetes with neurological manifestations	GLYCEMIC	metabolic	phenotype	
PORTAL:0000409	portal	T2DwOM	Type 2 diabetes with ophthalmic manifestations	GLYCEMIC	metabolic	phenotype	
PORTAL:0000410	portal	T2DwPC	Type 2 diabetes with peripheral circulatory manifestations	GLYCEMIC	metabolic	phenotype	
PORTAL:0000411	portal	T2DwRM	Type 2 diabetes with renal manifestations	GLYCEMIC	metabolic	phenotype	
PORTAL:0000412	portal	TSH	Thyroid-stimulating hormone levels	GLYCEMIC	metabolic	phenotype	
PORTAL:0000413	portal	TT3	Total triiodothyronine (TT3)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000414	portal	TT3overFT4	Total triiodothyronine to free thyroxine ratio	GLYCEMIC	metabolic	phenotype	
PORTAL:0000415	portal	Thyroid	Hypothyroidism	GLYCEMIC	metabolic	phenotype	
PORTAL:0000416	portal	YouthT2D	Youth-onset type 2 diabetes (T2D)	GLYCEMIC	metabolic	phenotype	
PORTAL:0000417	portal	pancreasT1time	Pancreas T1 time	GLYCEMIC	metabolic	phenotype	
PORTAL:0000418	portal	xinsG30	Modified insulinogenic index	GLYCEMIC	metabolic	phenotype	
PORTAL:0000419	portal	xinsdG30	Insulinogenic index	GLYCEMIC	metabolic	phenotype	
PORTAL:0000420	portal	BasoCount	Basophil count	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0000421	portal	BasoPerc	Basophil percentage	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0000422	portal	ESR	Erythrocyte sedimentation rate	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0000423	portal	EosinCount	Eosinophil count	HEMATOLOGICAL	hematological	stratified	
PORTAL:0000424	portal	EosinPerc	Eosinophil percentage	HEMATOLOGICAL	hematological	stratified	
PORTAL:0000425	portal	Fbg	Fibrinogen	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0000426	portal	Hb	Hemoglobin	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0000427	portal	HbConc	Hemoglobin concentration	HEMATOLOGICAL	hematological	phenotype	
